raceId,driverId,pos,laps,time
2005-12,fernando-alonso,3,14,76477
2005-12,christian-klien,4,7,76698
2005-12,felipe-massa,5,7,76799
2005-12,david-coulthard,6,16,76926
2005-12,mark-webber,7,7,76961
2005-12,jarno-trulli,8,7,77053
2005-12,giancarlo-fisichella,9,14,77061
2005-12,takuma-sato,10,5,77331
2005-12,jenson-button,11,8,77397
2005-12,jacques-villeneuve,12,11,77408
2005-12,nick-heidfeld,13,8,77536
2005-12,r-barrichello,14,10,77599
2005-12,michael-schumacher,15,9,77617
2005-12,narain-karthikeyan,16,12,78102
2005-12,christijan-albers,17,17,78217
2005-12,ralf-schumacher,18,8,78229
2005-12,robert-doornbos,19,17,79083
2005-12,tiago-monteiro,20,14,79103
2005-13,kimi-raikkonen,1,7,81686
2005-13,michael-schumacher,2,10,81842
2005-13,juan-pablo-montoya,3,7,81980
2005-13,ralf-schumacher,4,10,82712
2005-13,fernando-alonso,5,8,82798
2005-13,jarno-trulli,6,10,82888
2005-13,nick-heidfeld,7,6,83167
2005-13,r-barrichello,8,4,83583
2005-13,mark-webber,9,7,83678
2005-13,felipe-massa,10,10,83715
2005-13,jenson-button,11,6,83902
2005-13,david-coulthard,12,7,83932
2005-13,christian-klien,13,7,84006
2005-13,takuma-sato,14,11,84070
2005-13,jacques-villeneuve,15,11,84078
2005-13,giancarlo-fisichella,16,6,84200
2005-13,robert-doornbos,17,11,85691
2005-13,narain-karthikeyan,18,10,85721
2005-13,christijan-albers,19,11,85947
2005-13,tiago-monteiro,20,12,86600
2005-14,juan-pablo-montoya,1,8,86857
2005-14,jenson-button,2,6,87031
2005-14,fernando-alonso,3,8,87119
2005-14,kimi-raikkonen,4,9,87134
2005-14,takuma-sato,5,8,87159
2005-14,nick-heidfeld,6,8,87471
2005-14,mark-webber,7,8,87633
2005-14,giancarlo-fisichella,8,8,87921
2005-14,david-coulthard,9,9,87953
2005-14,felipe-massa,10,9,88018
2005-14,ralf-schumacher,11,9,88049
2005-14,christian-klien,12,9,88063
2005-14,jarno-trulli,13,6,88468
2005-14,michael-schumacher,14,14,88487
2005-14,jacques-villeneuve,15,8,88740
2005-14,r-barrichello,16,10,88854
2005-14,tiago-monteiro,17,10,90216
2005-14,christijan-albers,18,13,90837
2005-14,robert-doornbos,19,13,90851
2005-14,narain-karthikeyan,20,1,
2005-15,kimi-raikkonen,1,5,82415
2005-15,michael-schumacher,2,5,82550
2005-15,juan-pablo-montoya,3,5,82676
2005-15,fernando-alonso,4,9,82867
2005-15,giancarlo-fisichella,5,9,82900
2005-15,mark-webber,6,4,83162
2005-15,takuma-sato,7,10,83257
2005-15,jenson-button,8,5,83875
2005-15,ralf-schumacher,9,9,83898
2005-15,r-barrichello,10,7,83942
2005-15,david-coulthard,11,8,84019
2005-15,jarno-trulli,12,5,84129
2005-15,antonio-pizzonia,13,7,84367
2005-15,christian-klien,14,7,84390
2005-15,felipe-massa,15,6,84447
2005-15,tiago-monteiro,16,6,84668
2005-15,jacques-villeneuve,17,5,85041
2005-15,narain-karthikeyan,18,11,85172
2005-15,robert-doornbos,19,8,85722
2005-15,christijan-albers,20,5,86197
2005-16,kimi-raikkonen,1,7,108125
2005-16,juan-pablo-montoya,2,9,108516
2005-16,giancarlo-fisichella,3,8,108883
2005-16,fernando-alonso,4,7,109286
2005-16,michael-schumacher,5,11,109520
2005-16,jenson-button,6,8,109780
2005-16,mark-webber,7,5,110066
2005-16,david-coulthard,8,14,110139
2005-16,ralf-schumacher,9,8,110403
2005-16,antonio-pizzonia,10,9,110449
2005-16,jarno-trulli,11,9,110451
2005-16,takuma-sato,12,10,110750
2005-16,felipe-massa,13,8,110877
2005-16,christian-klien,14,14,110907
2005-16,jacques-villeneuve,15,8,111655
2005-16,tiago-monteiro,16,9,111953
2005-16,christijan-albers,17,8,113250
2005-16,robert-doornbos,18,8,113278
2005-16,narain-karthikeyan,19,5,113480
2005-16,r-barrichello,20,1,
2005-17,fernando-alonso,1,7,72738
2005-17,giancarlo-fisichella,2,9,72789
2005-17,juan-pablo-montoya,3,10,73050
2005-17,kimi-raikkonen,4,6,73088
2005-17,jenson-button,5,9,73186
2005-17,r-barrichello,6,8,73529
2005-17,antonio-pizzonia,7,8,73795
2005-17,jarno-trulli,8,12,73869
2005-17,ralf-schumacher,9,9,73908
2005-17,michael-schumacher,10,8,73952
2005-17,takuma-sato,11,9,74042
2005-17,christian-klien,12,12,74051
2005-17,mark-webber,13,8,74112
2005-17,felipe-massa,14,8,74255
2005-17,david-coulthard,15,5,74401
2005-17,jacques-villeneuve,16,11,74479
2005-17,tiago-monteiro,17,11,74851
2005-17,narain-karthikeyan,18,9,75252
2005-17,robert-doornbos,19,8,75772
2005-17,christijan-albers,20,13,75815
2005-18,michael-schumacher,1,3,106543
2005-18,kimi-raikkonen,2,5,108729
2005-18,juan-pablo-montoya,3,4,109097
2005-18,mark-webber,4,3,109484
2005-18,antonio-pizzonia,5,5,110537
2005-18,narain-karthikeyan,6,8,110811
2005-18,r-barrichello,7,4,110846
2005-18,jenson-button,8,4,111884
2005-18,tiago-monteiro,9,7,112023
2005-18,christijan-albers,10,6,112700
2005-18,david-coulthard,11,10,113346
2005-18,takuma-sato,12,5,113454
2005-18,christian-klien,13,4,114348
2005-18,jarno-trulli,14,3,
2005-18,robert-doornbos,15,5,
2005-18,ralf-schumacher,16,1,
2005-18,felipe-massa,17,1,
2005-18,jacques-villeneuve,18,1,
2005-19,kimi-raikkonen,1,6,94253
2005-19,juan-pablo-montoya,2,6,94446
2005-19,giancarlo-fisichella,3,8,94472
2005-19,fernando-alonso,4,4,94631
2005-19,mark-webber,5,12,94749
2005-19,jenson-button,6,6,95004
2005-19,david-coulthard,7,9,95296
2005-19,takuma-sato,8,9,95461
2005-19,felipe-massa,9,8,95532
2005-19,antonio-pizzonia,10,13,95675
2005-19,michael-schumacher,11,10,95981
2005-19,jacques-villeneuve,12,8,95982
2005-19,r-barrichello,13,10,95994
2005-19,jarno-trulli,14,13,96100
2005-19,ralf-schumacher,15,10,96251
2005-19,tiago-monteiro,16,6,97555
2005-19,narain-karthikeyan,17,10,97563
2005-19,robert-doornbos,18,6,98072
2005-19,christijan-albers,19,10,98697
2006-1,jenson-button,1,16,91857
2006-1,michael-schumacher,2,8,91868
2006-1,fernando-alonso,3,11,91975
2006-1,giancarlo-fisichella,4,12,92050
2006-1,felipe-massa,5,6,92826
2006-1,jacques-villeneuve,6,14,92913
2006-1,jarno-trulli,7,16,93038
2006-1,kimi-raikkonen,8,12,93262
2006-1,ralf-schumacher,9,14,93523
2006-1,mark-webber,10,11,93876
2006-1,christian-klien,11,14,93944
2006-1,r-barrichello,12,15,94009
2006-1,nick-heidfeld,13,11,94094
2006-1,david-coulthard,14,16,94142
2006-1,juan-pablo-montoya,15,11,94406
2006-1,nico-rosberg,16,11,94434
2006-1,christijan-albers,17,14,94541
2006-1,tiago-monteiro,18,14,95026
2006-1,vitantonio-liuzzi,19,13,95351
2006-1,scott-speed,20,13,95532
2006-1,takuma-sato,21,15,96994
2006-1,yuji-ide,22,10,101889
2006-2,michael-schumacher,1,16,94126
2006-2,fernando-alonso,2,13,94180
2006-2,giancarlo-fisichella,3,13,94585
2006-2,jenson-button,4,20,94616
2006-2,christian-klien,5,12,94815
2006-2,kimi-raikkonen,6,10,94854
2006-2,ralf-schumacher,7,7,95040
2006-2,nico-rosberg,8,14,95242
2006-2,david-coulthard,9,14,95639
2006-2,jarno-trulli,10,19,95690
2006-2,mark-webber,11,11,95700
2006-2,jacques-villeneuve,12,9,96144
2006-2,nick-heidfeld,13,13,96505
2006-2,vitantonio-liuzzi,14,15,96549
2006-2,r-barrichello,15,13,96655
2006-2,juan-pablo-montoya,16,8,97053
2006-2,felipe-massa,17,21,97148
2006-2,christijan-albers,18,18,97232
2006-2,scott-speed,19,19,97437
2006-2,tiago-monteiro,20,17,97900
2006-2,takuma-sato,21,15,98821
2006-2,yuji-ide,22,18,100542
2006-3,nick-heidfeld,1,10,95335
2006-3,jacques-villeneuve,2,16,96281
2006-3,vitantonio-liuzzi,3,10,96373
2006-3,giancarlo-fisichella,4,13,96414
2006-3,ralf-schumacher,5,10,96445
2006-3,felipe-massa,6,11,96506
2006-3,michael-schumacher,7,10,97332
2006-3,r-barrichello,8,15,97481
2006-3,jarno-trulli,9,10,97492
2006-3,scott-speed,10,11,97852
2006-3,christian-klien,11,12,97947
2006-3,mark-webber,12,7,98036
2006-3,jenson-button,13,11,98505
2006-3,david-coulthard,14,15,98683
2006-3,nico-rosberg,15,11,99401
2006-3,tiago-monteiro,16,7,99515
2006-3,fernando-alonso,17,11,99654
2006-3,yuji-ide,18,18,100261
2006-3,takuma-sato,19,5,101448
2006-3,juan-pablo-montoya,20,3,104350
2006-3,kimi-raikkonen,21,3,108284
2006-3,christijan-albers,22,3,
2006-4,michael-schumacher,1,14,83787
2006-4,fernando-alonso,2,15,84068
2006-4,giancarlo-fisichella,3,21,84377
2006-4,felipe-massa,4,17,84383
2006-4,kimi-raikkonen,5,12,84626
2006-4,ralf-schumacher,6,21,84667
2006-4,jenson-button,7,23,84850
2006-4,jacques-villeneuve,8,13,84916
2006-4,christian-klien,9,13,84984
2006-4,vitantonio-liuzzi,10,15,84994
2006-4,r-barrichello,11,20,85041
2006-4,mark-webber,12,14,85205
2006-4,david-coulthard,13,15,85575
2006-4,scott-speed,14,19,85662
2006-4,nick-heidfeld,15,9,85701
2006-4,christijan-albers,16,22,85803
2006-4,jarno-trulli,17,15,85806
2006-4,tiago-monteiro,18,18,86476
2006-4,nico-rosberg,19,11,87019
2006-4,takuma-sato,20,18,88267
2006-4,yuji-ide,21,20,89330
2006-4,juan-pablo-montoya,22,1,
2006-5,michael-schumacher,1,12,90788
2006-5,felipe-massa,2,10,91093
2006-5,ralf-schumacher,3,21,91395
2006-5,jacques-villeneuve,4,13,91531
2006-5,giancarlo-fisichella,5,12,91584
2006-5,fernando-alonso,6,14,91807
2006-5,jenson-button,7,16,92104
2006-5,christian-klien,8,13,92197
2006-5,vitantonio-liuzzi,9,17,92290
2006-5,kimi-raikkonen,10,11,92320
2006-5,nico-rosberg,11,15,92459
2006-5,scott-speed,12,18,92505
2006-5,r-barrichello,13,18,92534
2006-5,mark-webber,14,16,92711
2006-5,nick-heidfeld,15,16,92773
2006-5,david-coulthard,16,15,92779
2006-5,juan-pablo-montoya,17,12,92989
2006-5,jarno-trulli,18,24,93120
2006-5,tiago-monteiro,19,19,93744
2006-5,christijan-albers,20,21,94469
2006-5,franck-montagny,21,20,95706
2006-5,takuma-sato,22,15,96082
2006-6,michael-schumacher,1,14,75658
2006-6,giancarlo-fisichella,2,14,75707
2006-6,nick-heidfeld,3,13,76057
2006-6,christian-klien,4,12,76277
2006-6,david-coulthard,5,16,76352
2006-6,r-barrichello,6,16,76399
2006-6,felipe-massa,7,15,76410
2006-6,fernando-alonso,8,10,76595
2006-6,juan-pablo-montoya,9,9,76660
2006-6,kimi-raikkonen,10,9,76705
2006-6,jenson-button,11,18,76999
2006-6,scott-speed,12,13,77004
2006-6,ralf-schumacher,13,19,77199
2006-6,vitantonio-liuzzi,14,19,77240
2006-6,nico-rosberg,15,14,77645
2006-6,mark-webber,16,14,77743
2006-6,jacques-villeneuve,17,16,77924
2006-6,jarno-trulli,18,18,78411
2006-6,tiago-monteiro,19,22,78747
2006-6,takuma-sato,20,20,78857
2006-6,christijan-albers,21,19,79587
2006-6,franck-montagny,22,24,80031
2006-7,fernando-alonso,1,19,73823
2006-7,michael-schumacher,2,20,74031
2006-7,giancarlo-fisichella,3,20,74056
2006-7,david-coulthard,4,19,74550
2006-7,nico-rosberg,5,17,74623
2006-7,juan-pablo-montoya,6,21,74785
2006-7,mark-webber,7,16,74804
2006-7,felipe-massa,8,24,74842
2006-7,jenson-button,9,21,75020
2006-7,kimi-raikkonen,10,17,75124
2006-7,r-barrichello,11,20,75283
2006-7,christian-klien,12,19,75476
2006-7,nick-heidfeld,13,20,75591
2006-7,tiago-monteiro,14,26,75809
2006-7,christijan-albers,15,26,76066
2006-7,vitantonio-liuzzi,16,27,76147
2006-7,scott-speed,17,21,76201
2006-7,jacques-villeneuve,18,27,76285
2006-7,jarno-trulli,19,24,76456
2006-7,takuma-sato,20,24,77148
2006-7,ralf-schumacher,21,21,77860
2006-7,franck-montagny,22,21,77934
2006-8,michael-schumacher,1,13,80919
2006-8,nick-heidfeld,2,13,81361
2006-8,felipe-massa,3,15,81633
2006-8,kimi-raikkonen,4,12,81771
2006-8,giancarlo-fisichella,5,12,81859
2006-8,fernando-alonso,6,13,81870
2006-8,r-barrichello,7,12,82023
2006-8,jacques-villeneuve,8,14,82229
2006-8,vitantonio-liuzzi,9,18,82456
2006-8,scott-speed,10,14,82532
2006-8,jenson-button,11,15,82596
2006-8,david-coulthard,12,15,82681
2006-8,tiago-monteiro,13,19,82812
2006-8,christian-klien,14,14,82921
2006-8,juan-pablo-montoya,15,7,83412
2006-8,jarno-trulli,16,13,83459
2006-8,mark-webber,17,12,83964
2006-8,nico-rosberg,18,11,84010
2006-8,ralf-schumacher,19,12,84386
2006-8,franck-montagny,20,10,87229
2006-8,takuma-sato,21,12,87525
2006-8,christijan-albers,22,3,
2006-9,fernando-alonso,1,20,75455
2006-9,giancarlo-fisichella,2,19,75521
2006-9,jacques-villeneuve,3,13,75554
2006-9,nick-heidfeld,4,12,75616
2006-9,kimi-raikkonen,5,12,75902
2006-9,michael-schumacher,6,13,75959
2006-9,juan-pablo-montoya,7,12,75975
2006-9,r-barrichello,8,17,76334
2006-9,felipe-massa,9,18,76348
2006-9,scott-speed,10,18,76493
2006-9,christian-klien,11,17,76660
2006-9,jenson-button,12,15,76673
2006-9,mark-webber,13,13,76710
2006-9,david-coulthard,14,11,76765
2006-9,nico-rosberg,15,19,76829
2006-9,vitantonio-liuzzi,16,19,76928
2006-9,jarno-trulli,17,24,77503
2006-9,tiago-monteiro,18,18,77747
2006-9,ralf-schumacher,19,18,78212
2006-9,takuma-sato,20,18,78926
2006-9,franck-montagny,21,19,79160
2006-9,christijan-albers,22,16,79531
2006-10,michael-schumacher,1,15,70760
2006-10,felipe-massa,2,8,71039
2006-10,giancarlo-fisichella,3,15,71940
2006-10,nick-heidfeld,4,18,72049
2006-10,r-barrichello,5,13,72149
2006-10,fernando-alonso,6,15,72202
2006-10,jenson-button,7,18,72269
2006-10,jacques-villeneuve,8,13,72327
2006-10,kimi-raikkonen,9,13,72569
2006-10,juan-pablo-montoya,10,10,72592
2006-10,vitantonio-liuzzi,11,18,72675
2006-10,mark-webber,12,15,72904
2006-10,tiago-monteiro,13,18,72913
2006-10,jarno-trulli,14,21,73091
2006-10,ralf-schumacher,15,19,73101
2006-10,scott-speed,16,17,73103
2006-10,christian-klien,17,15,73113
2006-10,christijan-albers,18,19,73172
2006-10,nico-rosberg,19,12,73230
2006-10,david-coulthard,20,17,73364
2006-10,takuma-sato,21,16,73806
2006-10,franck-montagny,22,10,74454
2006-11,jacques-villeneuve,1,13,77005
2006-11,nick-heidfeld,2,16,77049
2006-11,jarno-trulli,3,18,77056
2006-11,nico-rosberg,4,16,77188
2006-11,mark-webber,5,12,77358
2006-11,jenson-button,6,19,77476
2006-11,kimi-raikkonen,7,12,77556
2006-11,pedro-de-la-rosa,8,16,77653
2006-11,ralf-schumacher,9,18,77666
2006-11,david-coulthard,10,19,77859
2006-11,giancarlo-fisichella,11,17,77995
2006-11,christijan-albers,12,24,78059
2006-11,vitantonio-liuzzi,13,20,78199
2006-11,michael-schumacher,14,5,78214
2006-11,felipe-massa,15,8,78396
2006-11,fernando-alonso,16,16,78447
2006-11,tiago-monteiro,17,23,78487
2006-11,scott-speed,18,20,78545
2006-11,christian-klien,19,17,78631
2006-11,r-barrichello,20,20,78961
2006-11,franck-montagny,21,18,79497
2006-11,takuma-sato,22,10,81497
2006-12,christian-klien,1,14,75628
2006-12,jenson-button,2,15,75651
2006-12,r-barrichello,3,19,75963
2006-12,felipe-massa,4,13,75977
2006-12,david-coulthard,5,14,76080
2006-12,giancarlo-fisichella,6,16,76130
2006-12,nick-heidfeld,7,14,76167
2006-12,kimi-raikkonen,8,12,76218
2006-12,michael-schumacher,9,11,76307
2006-12,pedro-de-la-rosa,10,12,76322
2006-12,fernando-alonso,11,15,76427
2006-12,vitantonio-liuzzi,12,18,76532
2006-12,scott-speed,13,17,76600
2006-12,nico-rosberg,14,20,76690
2006-12,mark-webber,15,16,76834
2006-12,ralf-schumacher,16,17,77419
2006-12,jacques-villeneuve,17,16,77740
2006-12,tiago-monteiro,18,23,77793
2006-12,sakon-yamamoto,19,19,78643
2006-12,takuma-sato,20,21,78668
2006-12,christijan-albers,21,15,79254
2006-12,jarno-trulli,22,2,
2006-13,michael-schumacher,1,11,80795
2006-13,felipe-massa,2,11,81472
2006-13,robert-kubica,3,18,81806
2006-13,r-barrichello,4,18,81833
2006-13,fernando-alonso,5,25,82119
2006-13,giancarlo-fisichella,6,13,82340
2006-13,christian-klien,7,15,82362
2006-13,pedro-de-la-rosa,8,14,82424
2006-13,vitantonio-liuzzi,9,13,82560
2006-13,kimi-raikkonen,10,8,82599
2006-13,david-coulthard,11,14,82643
2006-13,mark-webber,12,17,82839
2006-13,tiago-monteiro,13,12,83819
2006-13,scott-speed,14,16,83858
2006-13,ralf-schumacher,15,13,83963
2006-13,nico-rosberg,16,15,84381
2006-13,jenson-button,17,4,84731
2006-13,takuma-sato,18,15,84847
2006-13,jarno-trulli,19,16,85373
2006-13,nick-heidfeld,20,14,85597
2006-13,christijan-albers,21,12,86047
2006-13,sakon-yamamoto,22,19,86260
2006-14,michael-schumacher,1,12,87203
2006-14,fernando-alonso,2,16,87924
2006-14,giancarlo-fisichella,3,17,87963
2006-14,robert-kubica,4,15,87964
2006-14,nick-heidfeld,5,14,88151
2006-14,jenson-button,6,17,88190
2006-14,felipe-massa,7,14,88266
2006-14,r-barrichello,8,15,88359
2006-14,kimi-raikkonen,9,11,88368
2006-14,christian-klien,10,9,88830
2006-14,jarno-trulli,11,17,88861
2006-14,scott-speed,12,14,88861
2006-14,pedro-de-la-rosa,13,12,89034
2006-14,mark-webber,14,10,89069
2006-14,nico-rosberg,15,13,89176
2006-14,david-coulthard,16,12,89357
2006-14,ralf-schumacher,17,18,89374
2006-14,vitantonio-liuzzi,18,19,89426
2006-14,christijan-albers,19,19,89668
2006-14,sakon-yamamoto,20,17,89881
2006-14,tiago-monteiro,21,17,89915
2006-14,takuma-sato,22,21,90151
2006-15,felipe-massa,1,12,81665
2006-15,nick-heidfeld,2,13,82052
2006-15,michael-schumacher,3,14,82257
2006-15,robert-kubica,4,12,82280
2006-15,fernando-alonso,5,15,82371
2006-15,giancarlo-fisichella,6,15,82412
2006-15,kimi-raikkonen,7,11,82682
2006-15,r-barrichello,8,18,82835
2006-15,pedro-de-la-rosa,9,11,82915
2006-15,christian-klien,10,11,83081
2006-15,ralf-schumacher,11,17,83244
2006-15,jenson-button,12,15,83295
2006-15,nico-rosberg,13,8,83334
2006-15,jarno-trulli,14,15,83467
2006-15,david-coulthard,15,9,83536
2006-15,mark-webber,16,8,83599
2006-15,scott-speed,17,20,83659
2006-15,vitantonio-liuzzi,18,20,83777
2006-15,christijan-albers,19,17,84186
2006-15,tiago-monteiro,20,14,84541
2006-15,takuma-sato,21,25,84549
2006-15,sakon-yamamoto,22,19,84717
2006-16,michael-schumacher,1,8,100193
2006-16,fernando-alonso,2,7,100365
2006-16,jenson-button,3,12,100590
2006-16,vitantonio-liuzzi,4,9,100795
2006-16,scott-speed,5,11,101150
2006-16,mark-webber,6,10,101287
2006-16,christijan-albers,7,11,101463
2006-16,giancarlo-fisichella,8,6,101691
2006-16,pedro-de-la-rosa,9,7,101823
2006-16,david-coulthard,10,18,101836
2006-16,nico-rosberg,11,11,102588
2006-16,tiago-monteiro,12,14,102612
2006-16,nick-heidfeld,13,5,103216
2006-16,r-barrichello,14,9,103448
2006-16,felipe-massa,15,10,103500
2006-16,takuma-sato,16,12,103722
2006-16,jarno-trulli,17,14,104027
2006-16,robert-doornbos,18,12,105434
2006-16,ralf-schumacher,19,12,106023
2006-16,sakon-yamamoto,20,10,106850
2006-16,robert-kubica,21,1,
2006-16,kimi-raikkonen,22,2,
2006-17,michael-schumacher,1,13,90653
2006-17,ralf-schumacher,2,15,91863
2006-17,jenson-button,3,12,92310
2006-17,giancarlo-fisichella,4,13,92527
2006-17,fernando-alonso,5,14,92555
2006-17,nick-heidfeld,6,15,92590
2006-17,nico-rosberg,7,18,92730
2006-17,kimi-raikkonen,8,12,92730
2006-17,robert-kubica,9,17,92787
2006-17,felipe-massa,10,15,92790
2006-17,vitantonio-liuzzi,11,20,92977
2006-17,pedro-de-la-rosa,12,12,93163
2006-17,scott-speed,13,20,93213
2006-17,christijan-albers,14,23,93270
2006-17,mark-webber,15,17,93339
2006-17,david-coulthard,16,16,93451
2006-17,robert-doornbos,17,12,93663
2006-17,r-barrichello,18,16,93748
2006-17,tiago-monteiro,19,19,93824
2006-17,jarno-trulli,20,15,94118
2006-17,sakon-yamamoto,21,10,94646
2006-17,takuma-sato,22,20,94727
2006-18,felipe-massa,1,17,71443
2006-18,michael-schumacher,2,15,71631
2006-18,jenson-button,3,15,72306
2006-18,robert-kubica,4,20,72535
2006-18,giancarlo-fisichella,5,15,72567
2006-18,r-barrichello,6,18,72697
2006-18,fernando-alonso,7,14,72721
2006-18,kimi-raikkonen,8,12,72723
2006-18,pedro-de-la-rosa,9,15,72780
2006-18,nick-heidfeld,10,15,73037
2006-18,mark-webber,11,16,73205
2006-18,nico-rosberg,12,13,73380
2006-18,scott-speed,13,18,73455
2006-18,vitantonio-liuzzi,14,20,73530
2006-18,robert-doornbos,15,21,73564
2006-18,ralf-schumacher,16,20,73642
2006-18,takuma-sato,17,21,73814
2006-18,tiago-monteiro,18,15,73832
2006-18,david-coulthard,19,20,73944
2006-18,jarno-trulli,20,19,74051
2006-18,christijan-albers,21,19,74108
2006-18,sakon-yamamoto,22,21,74875
2007-1,kimi-raikkonen,1,14,86064
2007-1,giancarlo-fisichella,2,18,86454
2007-1,lewis-hamilton,3,12,86467
2007-1,anthony-davidson,4,17,86491
2007-1,felipe-massa,5,14,86547
2007-1,nick-heidfeld,6,18,86753
2007-1,fernando-alonso,7,10,86786
2007-1,heikki-kovalainen,8,13,86937
2007-1,takuma-sato,9,12,87266
2007-1,alexander-wurz,10,9,87322
2007-1,mark-webber,11,13,87390
2007-1,robert-kubica,12,19,87753
2007-1,ralf-schumacher,13,13,87887
2007-1,jarno-trulli,14,16,87897
2007-1,r-barrichello,15,16,88039
2007-1,nico-rosberg,16,5,88061
2007-1,jenson-button,17,21,88119
2007-1,david-coulthard,18,12,88208
2007-1,vitantonio-liuzzi,19,15,88332
2007-1,scott-speed,20,9,88485
2007-1,adrian-sutil,21,19,88678
2007-1,christijan-albers,22,7,90547
2007-2,lewis-hamilton,1,14,94811
2007-2,felipe-massa,2,15,94953
2007-2,fernando-alonso,3,11,95311
2007-2,robert-kubica,4,16,95385
2007-2,kimi-raikkonen,5,7,95498
2007-2,nico-rosberg,6,16,95770
2007-2,nick-heidfeld,7,20,96160
2007-2,anthony-davidson,8,19,96195
2007-2,ralf-schumacher,9,20,96245
2007-2,mark-webber,10,17,96257
2007-2,david-coulthard,11,13,96273
2007-2,vitantonio-liuzzi,12,18,96297
2007-2,giancarlo-fisichella,13,15,96434
2007-2,alexander-wurz,14,16,96473
2007-2,scott-speed,15,14,96501
2007-2,takuma-sato,16,18,96545
2007-2,jenson-button,17,20,96658
2007-2,heikki-kovalainen,18,6,96876
2007-2,r-barrichello,19,19,96972
2007-2,jarno-trulli,20,16,97473
2007-2,adrian-sutil,21,20,98018
2007-2,christijan-albers,22,20,98225
2007-3,lewis-hamilton,1,12,92543
2007-3,kimi-raikkonen,2,16,92549
2007-3,nick-heidfeld,3,15,92652
2007-3,robert-kubica,4,15,92755
2007-3,anthony-davidson,5,20,92900
2007-3,felipe-massa,6,12,92950
2007-3,fernando-alonso,7,11,93235
2007-3,mark-webber,8,14,93399
2007-3,giancarlo-fisichella,9,17,93602
2007-3,heikki-kovalainen,10,21,93605
2007-3,nico-rosberg,11,14,93614
2007-3,alexander-wurz,12,17,93658
2007-3,vitantonio-liuzzi,13,18,93700
2007-3,jarno-trulli,14,22,93724
2007-3,david-coulthard,15,14,93826
2007-3,jenson-button,16,20,94023
2007-3,takuma-sato,17,21,94082
2007-3,r-barrichello,18,17,94397
2007-3,scott-speed,19,12,94791
2007-3,ralf-schumacher,20,11,95144
2007-3,christijan-albers,21,22,95395
2007-3,adrian-sutil,22,18,95436
2007-4,lewis-hamilton,1,13,81233
2007-4,fernando-alonso,2,13,81312
2007-4,robert-kubica,3,17,81364
2007-4,nick-heidfeld,4,17,81464
2007-4,david-coulthard,5,12,81556
2007-4,felipe-massa,6,14,81659
2007-4,kimi-raikkonen,7,15,81829
2007-4,anthony-davidson,8,15,81845
2007-4,nico-rosberg,9,16,81953
2007-4,heikki-kovalainen,10,18,82067
